"Polycyclic aromatic hydrocarbons (PAHs)" "Benzo(a)pyrene" "Naphthalene" "Fluoranthene" "Anthracene" "Pyrene" "Chrysene" "Phenanthrene" "Polychlorinated biphenyls (PCBs)" "PCB-126" "PCB-153" "PCB-180" "PCB-209" "Dichlorodiphenyltrichloroethane (DDT)" "Dichlorodiphenyldichloroethylene (DDE)" "Glyphosate" "Atrazine" "Lindane" "Aldrin" "Dieldrin" "Volatile organic compounds (VOCs)" "Benzene" "Toluene" "Xylene" "Ethylbenzene" "Formaldehyde" "Trichloroethylene (TCE)" "Perchloroethylene (PCE)" "Dichloromethane" "Dichloroethene" "Perfluorooctanoic acid (PFOA)" "Perfluorooctane sulfonate (PFOS)" "Nitrogen (N)" "Phosphorus (P)" "Potassium (K)" "Ammonia (NH3)" "Nitrates" "Phosphates" "Uranium (U)" "Radon (Rn)" "Cesium-137 (Cs-137)" "Benzene hexachloride (BHC)" "Hexachlorobenzene (HCB)" "Chlordane" "Heptachlor" "Endosulfan" "Methoxychlor" "Pentachlorophenol" "2,4-Dichlorophenoxyacetic acid (2,4-D)" "Aldicarb" "Carbaryl" "Imidacloprid" "Chlorpyrifos" "Diazinon" "Parathion" "N-Methyl-2-pyrrolidone (NMP)" "Trichloroethane" "Trichloroethene" "Methyl tert-butyl ether (MTBE)" "Perfluorohexane sulfonate (PFHxS)" "Perfluorononanoic acid (PFNA)" "Perfluorodecanoic acid (PFDA)" "Perfluoroundecanoic acid (PFUnDA)" "Perfluorododecanoic acid (PFDoDA)" "Aldicarb sulfone" "Aldicarb sulfoxide" "Carbendazim" "Fipronil" "Fenitrothion" "Chlorfenapyr" "Ethylene glycol" "Butyl benzyl phthalate (BBP)" "Diethyl phthalate (DEP)" "Dimethyl phthalate (DMP)" "Di-n-octyl phthalate (DNOP)" "Di-n-butyl phthalate (DBP)" "Bisphenol A (BPA)" "Triclosan" "Methylmercury" "Cadmium chloride" "Cadmium sulfate" "Cadmium oxide" "Hexavalent chromium (Cr6+)" "Sodium chromate" "Potassium chromate" "Arsenic trioxide" "Arsenic pentoxide" "Nickel sulfate" "Nickel chloride" "Zinc sulfat"
"Perfluorodecanoic acid (PFDA)" 0.836971491886732 0.188921643014417 1.27039527080257 1.32704689710257 0.572887514764984 1.4964408708744 0.98570271400216 0.0489542847465925 1.08853181074088 1.45412933878387 0.488060807629078 0.980215680163588 1.1851415606941 0.443395884000545 1.44291406327557 0.902732375720245 0.181910753475089 0.787463658724506 0.887853178736851 0.0551698691629006 0.768355723472249 0.821477458525712 0.390869004896233 0.582232315156019 1.48453381917169 0.115511871118968 1.26656336817141 1.13555998631253 0.0739658054950406 0.59713963558692 0.943230507852701 0.151478896252968 0.984944246118889 1.13228593767603 0.293154506284575 1.09347690475086 0.667638206206711 0.373154760902086 0.871624078178578 0.852885213057393 0.184448083329195 0.83990345220652 0.786383512405269 0.0943379916363752 0.9552660718789 0.925859951762199 0.355586830369991 1.0415482383097 0.601717297008886 0.266397157685307 0.834931355399564 0.965834940785344 0.124515915614076 0.912278257716057 1.00635121030523 0.317100931963388 1.06253631483155 1.1917246921414 0.136450471828035 1.12016655728644 1.07590715869491 0 0.814762691197344 1.04464126135884 0.171540654635713 1.18048677691925 1.28744860162997 0.11907751796531 1.13705601259966 0.945609313121814 0.463862199181213 1.12564411443144 0.771517772539467 0.287174561061163 0.79323708904563 0.987539822164573 0.119240912394075 0.994403066254152 0.862562773681524 0.137483589196884 1.03324716483475 1.03340274601767 0.423697083061619 0.881606168267079 0.793791948164484 0.279646306012157 0.950956988783796 1.01191202900039 0.126957502724566 1.06370305865024
"Perfluoroundecanoic acid (PFUnDA)" 0.312153185568561 1.05524402223599 0.596504785017739 0.46072451788099 0.99309769350927 0.879846790853558 0.459737892735453 0.817368094474984 0.222209431519307 0.587806959562297 0.561244527321381 0.113893300942011 0.497069736782629 0.746905660667985 0.846861326054412 0.54836946470279 0.684411625746488 0.0788587204970712 0.333316325950061 0.921492248384477 0.097966655749328 0.318544799145565 0.459939554294243 0.284090064065558 0.618211439950116 0.981834250340545 0.588760571246817 0.705461109768094 0.940288184716617 0.269182743634656 0.686238030180016 0.904112314602111 0.264018533484267 1.02997695298456 0.840315954523627 0.435970268484506 0.550020833653621 0.78933211877102 0.377845708576401 0.456682958935936 0.95018939604917 0.0272217081598247 0.748879802805848 0.760139020753874 0.510015932945135 0.952548891044423 0.692341293656153 0.322177503565752 0.618340278430249 0.894675097178975 0.173179861051865 0.789644656679974 0.935828724896174 0.353333311296224 0.984626472307695 1.11348778368139 0.332292432855672 0.980928860837073 0.92784098511702 0.415324670559906 0.887031735710493 0.814762691197344 0 0.89140064996155 0.689878513178036 0.497513393452282 1.10027765259752 0.883915581825491 0.493958454221341 0.844255267327379 1.22930850330348 0.42722197525822 0.449526961276739 1.09009536159177 0.323938756254806 1.01973358474144 0.838990258712544 0.386197512351308 0.605424828072024 0.735036852515244 0.245934968582897 0.858338946809177 0.404451385569935 0.182921863884365 0.589616432809426 1.04607430568523 0.218492816420461 0.794724783227638 0.932383151175225 0.378986027110193
"Perfluorododecanoic acid (PFDoDA)" 0.583653854651068 1.61985098301072 1.45910525823766 0.103882442893739 1.5503040507151 1.74607905110302 0.496190075754461 1.38197505524971 0.342397529255422 0.0231999987875674 1.2135637189076 0.450713659832718 0.705986032490831 1.32796997496551 1.72159320135989 0.348416293925735 1.24901858652122 0.6434656812718 0.578462284785096 1.48609920915921 0.662573616524057 0.574451896149837 1.00840022612167 0.848697024840287 0.0536044791753871 1.54644121111527 1.45022934393214 0.344051729336076 1.50489514549135 0.833789704409385 0.206937621317796 1.19600438044441 1.14459598949656 0.139001470174482 1.28420714170681 1.31850076058454 0.425298643600896 1.3096060976754 1.25469392027005 0.436369392957385 1.2273033553502 0.908248931443092 0.258261573200436 0.950529246081999 1.38967657276795 0.213481342197958 1.22895167591408 1.19538422793545 0.4524305796476 1.28994446949126 1.06027968449066 0.103665170748721 1.09320162715342 1.24064844787946 0.162051911143651 1.32286850448137 1.19840051139843 0.148210506102189 1.04811556871783 1.28291250688388 0.0458696406498883 1.04464126135884 0.89140064996155 0 1.07217323832079 1.36577179229661 0.247548687733926 1.00314528403097 1.3759680195058 0.100799918719473 1.48404993033322 1.29637447074869 0.448666531999409 1.2869340909276 1.18314230794254 0.228219351075371 0.959344562199632 1.27749506864423 0.287404745897237 1.09093412333011 1.08116444238563 0.035699603989711 0.952295829215886 1.07430323187639 0.321397423838763 1.31542381932534 1.10114278915544 0.103632403891962 1.07529456815841 1.25871033489081
"Aldicarb sulfone" 0.767743029989413 0.230141387288457 1.10764334403013 1.28582715282853 0.482776243168419 1.3277183430168 0.930747405892289 0.00773454047255285 1.04731206646684 1.41290959450983 0.317001515654415 0.938995935889548 1.10493344097706 0.299369395109573 1.27356083581402 0.876446602152704 0.140691009201049 0.746243914450466 0.818589034379762 0.0963896134369403 0.727135979198209 0.754591550764098 0.238369560398966 0.54101257088198 1.44331407489765 0.156731615393008 1.10422115660801 1.10991252024356 0.11518554976908 0.555919891312881 0.941466717925465 0.214534614045098 0.834208805606126 1.17515187527634 0.212683168225236 0.93240219899647 0.663066032840029 0.249594099035656 0.705838622727663 0.812334189285865 0.260578462993944 0.713131803949661 0.81851254582737 0.196970012073326 0.785153175135302 0.984212521124689 0.200572540267268 0.888596193234476 0.619752576995663 0.233068036077354 0.686516128194144 0.983233048080559 0.289508086510375 0.749130566839409 1.05940204632296 0.425463710444597 0.910407703241513 1.21485919590175 0.307927937167314 0.963296755319684 1.09775158645694 0.171540654635713 0.689878513178036 1.07217323832079 0 1.02000901879353 1.31938659410109 0.286815757506571 0.973841606281887 0.977666713072475 0.541496261705352 0.967914647267724 0.736048554357073 0.404843610941754 0.629885411747618 1.05086800953051 0.270877642511286 0.831948672943565 0.853222032472288 0.0459809072526233 0.892255222906212 1.05562889525234 0.285791139000968 0.733632990706441 0.788285587392912 0.356377938252665 0.803259317872413 1.02379582041159 0.295923452732224 0.906040072784512
"Aldicarb sulfoxide" 0.784172695735181 0.996954993070754 0.0996367371749391 0.51901354704623 1.12053952042022 0.383434030160553 0.888001280833694 0.759079065309744 0.280498460684547 0.646095988727537 0.753736661907444 0.172182330107251 0.794068431143016 0.924995730745329 0.355824433933449 1.01735613056996 0.626122596581248 0.0205696913318311 0.787597405484579 0.863203219219237 0.0396776265840878 0.795458043446319 0.789847094069539 0.225801034900317 0.676500469115356 0.923545221175305 0.0927056321006499 1.12227420911649 0.881999155551377 0.210893714469416 1.15888854339287 1.22137914348554 0.234336854413084 1.50460326084383 1.08925582368323 0.0879732859161739 1.04749564707433 1.00113356150983 0.325503991128756 0.931146003018394 1.26456650315728 0.474282622106497 1.24434528448352 1.15429673091465 0.322279193575443 1.44593280823509 0.925261563117934 0.175398820528548 1.11420562919706 1.15903129638138 0.371218509845371 1.2676766040729 1.30452161481221 0.273352779255333 1.47264848471226 1.4293101378672 0.168185251596154 1.43617830981753 1.31168891362074 0.0832801271898395 1.35483635776677 1.18048677691925 0.497513393452282 1.36577179229661 1.02000901879353 0 1.55259588444458 1.27638704131702 0.0685324773124512 1.32963467006854 1.50569667908797 0.0705066774722155 0.939161096550663 1.41531049779604 0.391459073820412 1.51164210289812 1.23997394160937 0.190237667533848 1.08696220543455 1.06460146535692 0.286036257897673 1.33115034630294 0.766233441295514 0.333153375081819 1.08007468442795 1.34535788664372 0.279840711509197 1.26462219625752 1.30717452282521 0.124099721527912
"Carbendazim" 0.788124994917919 1.93209682393649 1.64154168959836 0.416128283819508 1.7978489929412 1.92596890864612 0.664700591695049 1.69422089617548 0.654643370181191 0.289045842138202 1.45734408943338 0.762959500758488 0.823102091834763 1.57496763744407 1.90676530198491 0.55311136236374 1.56126442744699 0.955711522197569 0.772022155319894 1.79834505008498 0.974819457449826 0.782384312845456 1.25329251922514 1.16094286576606 0.258641361750382 1.85868705204104 1.6323307919646 0.444719010111493 1.81714098641712 1.14603554533515 0.422993338569058 1.43892749337358 1.34189097269615 0.170060938926273 1.53121945950157 1.51373693341521 0.670887108224029 1.55714937793017 1.47264585743365 0.645773701360986 1.46891005540801 1.11408179081127 0.502681119680286 1.19369932613835 1.60711835063007 0.392110647692814 1.47622943760398 1.388175167388 0.699663930149326 1.53578301409575 1.27255842847685 0.343653994452004 1.33012563139696 1.45333362463017 0.308696298199432 1.55790957990533 1.38830731888907 0.119627425698437 1.28357934294903 1.47123048258528 0.228422210728658 1.28744860162997 1.10027765259752 0.247548687733926 1.31938659410109 1.55259588444458 0 1.24012847778733 1.57004472787392 0.342753057441637 1.71959912781523 1.48505724453532 0.675288642121402 1.52177478209042 1.40541107035179 0.359728003016302 1.1980039294938 1.48273153407754 0.514603164453965 1.33754241454927 1.2666496071991 0.268066790256078 1.19593312051607 1.2814325859299 0.560185105064026 1.55498140837331 1.30043530003904 0.316898162695404 1.31166167254881 1.45325619016019
"Fipronil" 0.866475840272894 0.215518532597555 1.36849299924974 1.30045000751943 0.676999399672212 1.60194817074672 1.00232821933506 0.0223573951634551 1.06193492115775 1.42753244920074 0.603686549053473 0.95361879058045 1.21695533631388 0.561690038827276 1.54953925283597 0.900976181189397 0.155313863891951 0.760866769141368 0.916302514276933 0.081766758746038 0.741758833889111 0.849715091039236 0.48850953947031 0.555635425572882 1.45793692958856 0.142108760702106 1.36421466745641 1.12941473928947 0.100562695078178 0.570542746003783 0.923632525294642 0.229944676329237 1.07258906454687 1.07926025913718 0.402952040974339 1.19029640535705 0.657603939966886 0.489171636212044 0.974426302817018 0.862145400014826 0.243817030010846 0.910066859507307 0.746773696486273 0.124514963082311 1.06392103807954 0.865227482262143 0.474663182200214 1.13080793987183 0.578605797661463 0.364871719964601 0.9218170085261 0.93256927760748 0.0900748246280883 1.01199853319057 0.948088056177515 0.320586869433752 1.15094074497453 1.15132233661465 0.050023623963949 1.21268552957864 1.03784569431758 0.11907751796531 0.883915581825491 1.00314528403097 0.286815757506571 1.27638704131702 1.24012847778733 0 1.23603148954879 0.902614009800306 0.481070402793158 1.21897419544237 0.779381559686855 0.285091985873695 0.893768941852569 0.922632747327124 0.050600653143499 1.09304457732747 0.849941298607913 0.256039871813766 1.11236699122531 0.995703503481803 0.511398041377279 0.967700658552962 0.780254724520556 0.317410226169602 1.0362528090263 0.981657132400916 0.0725383099347186 1.15723223715249
"Fenitrothion" 0.792415058272901 0.902041152674283 0.133957430301514 0.613927387442701 1.05670639263325 0.390858658228632 0.907146522191037 0.664165224913274 0.375412301081017 0.741009829124007 0.698669647345309 0.267096170503721 0.830536677973884 0.865946203168141 0.353587575264778 1.02816019463066 0.531208756184778 0.0743441490646393 0.800188368533983 0.768289378822767 0.0552362138123826 0.80238842627521 0.747805656380521 0.130887194503847 0.771414309511827 0.828631380778834 0.131219652815999 1.14575790663633 0.787085315154907 0.115979874072946 1.16912809303681 1.17169258730872 0.231902862734967 1.51496910248343 1.0340558070655 0.0580058864419094 1.04207533817751 0.943756697602079 0.271134672119333 0.939788107712888 1.21422995124793 0.472960403539487 1.24277203419417 1.11521844692114 0.254965484379862 1.44643661749107 0.870578649714942 0.181873829715352 1.10389779258061 1.10457505279016 0.350435112150818 1.27627964331073 1.26050129590691 0.224837883102541 1.47688510108249 1.37807565719112 0.183656062303048 1.45252389420596 1.26977519881948 0.10927766956722 1.36724971234392 1.13705601259966 0.493958454221341 1.3759680195058 0.973841606281887 0.0685324773124512 1.57004472787392 1.23603148954879 0 1.33513799836373 1.45017960553898 0.0959164669240917 0.941781954834474 1.3651872001429 0.344054768779299 1.51335490898929 1.20124353614832 0.142992949757769 1.09371073019998 1.01782515347322 0.307929210096003 1.34182550566057 0.728818747275319 0.318423593228687 1.08247108841376 1.29289041627144 0.276513502613838 1.2761072804266 1.26398369525831 0.11727591875347
"Chlorfenapyr" 0.545948015278442 1.47767790734161 1.42511668041001 0.0382906327753709 1.45759076235804 1.71223752267051 0.488083608452335 1.2398019795806 0.200224453586312 0.165373074456677 1.13106878684552 0.308540584163608 0.718363496262134 1.23888958597649 1.68468087673949 0.322831945969052 1.10684551085211 0.50129260560269 0.549368343258068 1.3439261334901 0.520400540854947 0.534190901457209 0.924539752164626 0.706523949171177 0.195777554844497 1.40426813544616 1.41649595429115 0.385153960576692 1.36272206982224 0.691616628740276 0.189416614906869 1.09705389675429 1.10324069526098 0.20433637606567 1.18909725698224 1.27726205448214 0.343730566980564 1.21754310685387 1.19760177823876 0.40041782393221 1.12783167989883 0.863199414258259 0.159928064972488 0.851649075906582 1.33234364351274 0.152421331881855 1.13891483965278 1.15662535833063 0.358704212618679 1.1930379292291 1.00885046704917 0.0845920053401584 0.992681460802881 1.18767118249781 0.144772092191374 1.22219873446843 1.16149743229002 0.248945566091379 0.947443531025899 1.24638843472199 0.139924749400416 0.945609313121814 0.844255267327379 0.100799918719473 0.977666713072475 1.32963467006854 0.342753057441637 0.902614009800306 1.33513799836373 0 1.38343761725814 1.25952377567312 0.394924363141569 1.18624635327321 1.12294826870952 0.196574005589991 0.859053336468164 1.22970594811377 0.243143170285769 0.995072052970937 1.04817239610874 0.101496184211121 0.870713322682781 1.02661085935553 0.257060376676749 1.21539249180417 1.05879040577303 0.130176025452987 0.974708601450392 1.21832479653996
"Ethylene glycol" 1.29482015088274 0.460682027146949 1.58245640580069 1.97665056726393 0.504772526263028 1.75990264986323 1.44800957281833 0.698557954907958 1.73813548090225 2.10373300894524 0.751966786103274 1.62981935032495 1.63932598974921 0.592519188480877 1.70064215197252 1.3660069266488 0.831514423636455 1.43706732888587 1.34590250704172 0.594433800998465 1.41795939363361 1.28008389124672 0.770702617489476 1.23183598531739 2.13413748933306 0.534091799042398 1.58083884091996 1.59822583072321 0.575637864666325 1.24674330574829 1.40030182889672 0.332489065354207 1.34832457301926 1.55689378897493 0.4164524791321 1.4182498137659 1.12822100707451 0.508805928459273 1.18032846651772 1.31663611105367 0.288061293271874 1.25174467818286 1.22784163578141 0.55407944912337 1.22274910041574 1.33967739602152 0.580587671617197 1.39737569718604 1.05571548453266 0.347799190281186 1.20746439038912 1.41329521558668 0.391151629457422 1.23336478660156 1.42350169657502 0.161797166049128 1.42041502504483 1.63225005426041 0.436150898530631 1.46129330633744 1.51891504492245 0.463862199181213 1.22930850330348 1.48404993033322 0.541496261705352 1.50569667908797 1.71959912781523 0.481070402793158 1.45017960553898 1.38343761725814 0 1.46344396384586 1.23537059825835 0.198011795692496 1.11859809104169 1.3934921283347 0.526477767186718 1.31581067677332 1.32274290526192 0.497940576402321 1.41911194781249 1.47677244080928 0.825031047780113 1.25420655783748 1.25342658032722 0.188209972641053 1.3228883788388 1.46193041927801 0.408774432132492 1.40321891839649
"Butyl benzyl phthalate (BBP)" 0.714277189322662 1.01238373350519 0.169341646250105 0.503584806611797 1.09437197576142 0.453916661800489 0.82078978514854 0.774507805744177 0.265069720250114 0.630667248293104 0.71277763598503 0.156753589672818 0.73583411499093 0.889449039009761 0.4254041180209 0.947987038318508 0.641551337015681 0.0359984317662639 0.718491729868689 0.87863195965367 0.0551063670185206 0.725393350655571 0.734807638656838 0.24122977533475 0.661071728680924 0.938973961609738 0.161799788213721 1.05683705212793 0.89742789598581 0.226322454903849 1.08945385855442 1.17241439296846 0.164733548040839 1.43526228110246 1.04728337021319 0.063994589659465 0.977140806308185 0.962595998003947 0.289246986040711 0.861368928934015 1.21623658963857 0.403853222704648 1.17383876599831 1.09612131658447 0.314780820400078 1.37546429488832 0.883049832325345 0.105044499658225 1.04436370506264 1.11589035296457 0.305914678811702 1.19798063693439 1.24999655839686 0.231754782494173 1.40242241525011 1.38174903171835 0.0980741379573166 1.36828001041974 1.25542526012816 0.0140232574483361 1.28589756723027 1.12564411443144 0.42722197525822 1.29637447074869 0.967914647267724 0.0705066774722155 1.48505724453532 1.21897419544237 0.0959164669240917 1.25952377567312 1.46344396384586 0 0.868750628476526 1.36652847284157 0.344957984863005 1.4412307415906 1.18143353700751 0.153319573357508 1.01695985745695 1.01298502358508 0.218698042811143 1.26183879889121 0.707774559790904 0.265865841650392 1.0096688610579 1.29936182603822 0.210046205031541 1.19546080178287 1.25194827215699 0.0619502856864146
"Diethyl phthalate (DEP)" 0.167970950016816 1.26811581967729 1.03605135531146 0.247852720439698 1.18212559115997 1.32253024726872 0.228487890068613 1.03023989191628 0.00933763407801475 0.374935162121004 0.800723637622358 0.0989784964992814 0.469637149504499 0.94198392396599 1.29289288992574 0.143619945174252 0.89728342318778 0.291730517938363 0.193696777035203 1.13436404582577 0.31083845319062 0.151831088956965 0.606863268166363 0.49696186150685 0.405339642508824 1.19470604778184 1.02767909469365 0.374360988733571 1.15315998215791 0.482054541075949 0.252331616352132 0.910802969506548 0.710097109813191 0.58539173461836 0.943564847562793 0.883812047327115 0.156293146721093 0.942823204614028 0.806244599391296 0.0828407739202762 0.951396738758174 0.469040834160628 0.310378060882383 0.683062412772742 0.941223563918734 0.507213182003136 0.851351483848111 0.76486301569757 0.256299590161608 0.968741068483645 0.61433176573332 0.345224784279425 0.860855840655103 0.79381245815521 0.535243466654329 1.08538234160943 0.77107163452754 0.556471989952316 0.829395086774404 0.855910196510721 0.451103060856087 0.771517772539467 0.449526961276739 0.448666531999409 0.736048554357073 0.939161096550663 0.675288642121402 0.779381559686855 0.941781954834474 0.394924363141569 1.23537059825835 0.868750628476526 0 1.05280216680933 0.734546836475079 0.57248135284728 0.728906749737299 0.834781679569378 0.161933283870094 0.767703240779154 0.662242733033677 0.417732016101094 0.543595341632813 0.631704750681821 0.140921370409509 1.04980320996629 0.665268502850274 0.359356891076619 0.848197668927813 0.825409385280767
"Dimethyl phthalate (DMP)" 1.12393265463716 0.187431159113827 1.49905416959566 1.70339969923081 0.551848024266185 1.70087299115873 1.27050237917921 0.425307086874836 1.46488461286913 1.83048214091212 0.673793016696905 1.35656848229183 1.47231394069427 0.551223328320424 1.64384875560194 1.17964561162971 0.558263555603332 1.16381646085275 1.17475556254365 0.321182932965343 1.14470852560049 1.10830465389557 0.643162255139584 0.958585117284263 1.86088662129994 0.260840931009276 1.49635062295704 1.41025459971725 0.302386996633203 0.973492437715164 1.20783404149038 0.194115791549032 1.23763700817154 1.35889497193946 0.35759277814321 1.32734713694995 0.938798231207236 0.463052795935453 1.09431510827363 1.13494919663968 0.150993803786866 1.11423096641402 1.031325868866 0.370092142540202 1.156289225865 1.14172699452912 0.505795878961268 1.29091460325634 0.862794583944904 0.286202581040938 1.09087457154029 1.21756396885951 0.196117103156478 1.14226411653045 1.22551531302262 0.036231724674948 1.31308363927222 1.435144501113 0.238837559698655 1.36270772680592 1.32224034517193 0.287174561061163 1.09009536159177 1.2869340909276 0.404843610941754 1.41531049779604 1.52177478209042 0.285091985873695 1.3651872001429 1.18624635327321 0.198011795692496 1.36652847284157 1.05280216680933 0 1.02386810718851 1.19585775960035 0.332227558856842 1.22552151480723 1.13244670958625 0.358863372256172 1.29707815792478 1.28019791887962 0.688703136577451 1.13801054485255 1.06286954384155 0.0997075181252981 1.20760173065177 1.26674491076055 0.212553733825303 1.30496580395566
"Di-n-octyl phthalate (DNOP)" 0.62420796283238 0.6728814907762 0.477771421555912 0.843087049340784 0.770901989421031 0.712345691692036 0.781854983023604 0.43500556301519 0.604571962979101 0.970169491022091 0.369253605303209 0.496255832401805 0.80631215391271 0.550884528367702 0.663324823971463 0.853063980899782 0.302049094286694 0.303503810962723 0.652411834835091 0.539129716924683 0.284395875710466 0.626805273397418 0.405284769455923 0.0982724673942364 1.00057397140991 0.599471718880751 0.474346226646655 1.02670110205129 0.557925653256823 0.113179787825138 0.984101400294032 0.829920648829054 0.248436112938008 1.31910647555313 0.702638230362631 0.303514252790355 0.795287324253415 0.620203359471354 0.0858679008849669 0.760353177371843 0.873165738620537 0.321480742123632 1.00405445765387 0.774299637694833 0.212626642975288 1.21066951609452 0.538447924984779 0.28576539598973 0.83607913005149 0.770968700784418 0.164536184790262 1.07958493984523 0.916517462317382 0.11925069897623 1.25560208429822 1.03811591208816 0.309468463014015 1.28581835684272 0.926494644967246 0.342711370648961 1.18477195929511 0.79323708904563 0.323938756254806 1.18314230794254 0.629885411747618 0.391459073820412 1.40541107035179 0.893768941852569 0.344054768779299 1.12294826870952 1.11859809104169 0.344957984863005 0.734546836475079 1.02386810718851 0 1.28097408615022 0.86047516814648 0.202171855965742 0.896312473535039 0.674048446490302 0.349578524533905 1.15223291853605 0.39255700941627 0.191544818768559 0.866394429425567 0.954870352841037 0.241139232929268 1.0924858418608 0.920189714541574 0.28465009582254
"Di-n-butyl phthalate (DBP)" 0.732028838366611 1.4345125716944 1.60841795059385 0.0814559684225836 1.53327355613358 1.89499967985457 0.684399126348781 1.19663664393339 0.1570591179391 0.20853841010389 1.24581533975629 0.265375248516396 0.914001215969065 1.33166920253883 1.86515059930895 0.517182206223498 1.06368017520489 0.458127269955478 0.73991833934833 1.30076079784288 0.477235205207734 0.71882838123557 1.03859992158048 0.663358613523964 0.23894289049171 1.36110279979895 1.60000114433936 0.56802263622127 1.31955673417502 0.648451293093063 0.385990525181957 1.13698483011266 1.28202415684112 0.191566556556094 1.25562459723526 1.45535055020499 0.485849253007904 1.29867764620951 1.3592283444853 0.589735049469449 1.16147844656657 1.04040497237643 0.276944265472534 0.897370499948486 1.49281620039405 0.0712796622326411 1.2293678965512 1.33726690107432 0.46335111994095 1.24841101944976 1.17858940987114 0.278285744358781 1.0110494662547 1.35440945514944 0.0667475343895731 1.23206288257875 1.34354230146299 0.325605230667864 0.961844522970237 1.42838899836779 0.271440389072253 0.987539822164573 1.01973358474144 0.228219351075371 1.05086800953051 1.51164210289812 0.359728003016302 0.922632747327124 1.51335490898929 0.196574005589991 1.3934921283347 1.4412307415906 0.57248135284728 1.19585775960035 1.28097408615022 0 0.885713187683115 1.40185870360736 0.432764609476665 1.0603484126797 1.2334171632978 0.256620824649283 0.991882535886196 1.20008188085978 0.431569096469176 1.24001294411132 1.236969441428 0.313208356726174 0.991541919020861 1.39738025583175
"Bisphenol A (BPA)" 0.816181234136231 0.282251574813038 1.33308446568237 1.23371696530395 0.691330399059981 1.57081120405392 0.951731163739402 0.0443756470520283 0.995201878942263 1.36079940698525 0.584532149354331 0.886885748364967 1.16665734233368 0.558461266577138 1.51925401427168 0.851055360870651 0.0885808216764679 0.694133726925885 0.86593871996085 0.148499800961521 0.675025791673628 0.799369003210325 0.45566426090172 0.488902383357398 1.39120388737307 0.208841802917589 1.32857897510509 1.07997533968279 0.167295737293661 0.5038097037883 0.8756263340778 0.254950498037804 1.03291332919833 1.03860056602825 0.412320921745841 1.15444794603771 0.60815190855403 0.491134395637132 0.942301210913983 0.811654313801889 0.275917746665863 0.86533501493193 0.702171448518693 0.0861818048020881 1.03581584876786 0.826721181080733 0.466513273791948 1.09167094445486 0.530574804758655 0.382296029902519 0.882140054031426 0.886895427463174 0.13611050338942 0.977978259067099 0.908906961432931 0.367236791219903 1.1114390231705 1.10740353658859 0.100595914795398 1.17479412686246 0.993293030244323 0.119240912394075 0.838990258712544 0.959344562199632 0.270877642511286 1.23997394160937 1.1980039294938 0.050600653143499 1.20124353614832 0.859053336468164 0.526477767186718 1.18143353700751 0.728906749737299 0.332227558856842 0.86047516814648 0.885713187683115 0 1.05828815332008 0.800978934218783 0.246927711308367 1.0697409983995 0.951027830574299 0.473806705944657 0.927633725933654 0.73132319196266 0.357070041028475 0.995770919988073 0.935455864623144 0.120711169982155 1.11986549138843
"Triclosan" 0.696045520533996 0.824229361004406 0.275996867034921 0.691739179112578 0.941070533153965 0.52541705867924 0.82816454409989 0.586353433243396 0.453224092750895 0.818821620793885 0.563954259614662 0.344907962173599 0.789374474187358 0.737685168744017 0.482167248368043 0.933069823906813 0.4533969645149 0.152155940734517 0.711057392616006 0.69047758715289 0.13304800548226 0.703724731149473 0.604872258691033 0.0530754028339697 0.849226101181704 0.750819589108957 0.272321154247876 1.07229165196177 0.709273523485029 0.0381680824030685 1.07195686774107 1.03169870090292 0.154843954576643 1.41613703834072 0.899359250884187 0.102463577399293 0.923398347204537 0.812320809965405 0.13681141843274 0.84208649407466 1.07469789072626 0.369618628673184 1.12794968218041 0.97224927356254 0.180475556773681 1.33354096842527 0.735272449736505 0.143311032758047 0.979174236905271 0.968937848703986 0.22422974484362 1.17584003405619 1.11799995478843 0.0832579723291868 1.36902410435998 1.23925168847986 0.162453462214034 1.36384050875025 1.12689930589403 0.155347236300289 1.2723894338098 0.994403066254152 0.386197512351308 1.27749506864423 0.831948672943565 0.190237667533848 1.48273153407754 1.09304457732747 0.142992949757769 1.22970594811377 1.31581067677332 0.153319573357508 0.834781679569378 1.22552151480723 0.202171855965742 1.40185870360736 1.05828815332008 0 0.991607277031278 0.876195036353491 0.264662206513648 1.24428954389816 0.586147585724059 0.203299524606972 0.973992067636462 1.15513730684303 0.187392367689856 1.18024841883745 1.12130249508682 0.102886732309568
